tweet;gender
@Albiol_XG @Albert_Rivera A ver si me aclaro, necesitáis grupo parlamentario pero no tenéis suficientes diputados,  mi pregunta, que culpa tiene Rivera?;1
@Albiol_XG @Albert_Rivera y que tal si accepteu els resultats de les eleccions?. No sou ningú a Catalunya!!;1
@Albiol_XG @QuimMonzo Home a mi m importa un rave;1
@Albiol_XG Con lo grande que eres ( de tamaño) y lo pequeño que se te ve 😂 https://t.co/IDpek5dbRt;1
@Albiol_XG @Albert_Rivera Uy!!! Como pica eh?;1
@Albiol_XG I’m flipining 😂😂;1
@Albiol_XG @Albert_Rivera Para que quieres tu eso?;1
@Albiol_XG @Albert_Rivera Para ser realistas hay q culpar al PP de Madrid por un 155 descafeinado. Sé que me repito mucho pero... así es como lo véo (no es personal);1
@Albiol_XG @Albert_Rivera Mala jugada de Cs con el PP es allí donde a Cs le falta cintura política, experiencia y lógica pura y dura;1
@Albiol_XG @Albert_Rivera Tendrás qué pedir permiso a los Indepes, qué tienen mayoría.Si no..ajoyagua;1
@Albiol_XG @Albert_Rivera Pues haberlo ganado en las elecciones o pídeselo a los del PdCat.;1
@Albiol_XG @Albert_Rivera No necesita nuestro apoyo para el subgrupo, solo para la pasta... Verdad 😎😎 https://t.co/R2URY3WHyJ;1
@Albiol_XG @Albert_Rivera Albiolllllll cómete un polvorín!!!;1
@Albiol_XG @Albert_Rivera ¿Mendigando?  Sr.  Albiol.;1
@Albiol_XG Buscando trabajo????;1
@Albiol_XG @Albert_Rivera Cuando se acaba la financiación de las Gürtel, Púnica, Lezo,  Acuamed......vamos buscando financiación legal. Sabe cual es el problema Sr. Albiol?. Que para eso hay que trabajar y conseguir votos, no quejarse. Se lo repito trabajar y conseguir votos. https://t.co/2Q4AtCBmQU;1
@Albiol_XG @Albert_Rivera Pide ayuda a Tabernia!!!🤣🤣🤣;1
@Albiol_XG @Albert_Rivera Xabi a protestar a Mariano y a Soraya... ellos ya saben porque protestas.;1
@Albiol_XG Eres tonto del culo? A que catalan le ba a gustar eso?....;1
@Albiol_XG @Albert_Rivera Me estremece de placer ver como os atacais entre vosotros. Podriais quedar y hacer una lucha con fango o algo similar en una cloaca que esté a vuestra altura moral.;1
@Albiol_XG @Albert_Rivera 😂😂😂😂😂😂😂;1
@Albiol_XG @Albert_Rivera Señores la solución. ....Payasos justicieros https://t.co/RkNFTKlvbp;1
@Albiol_XG joder que triste es pedir https://t.co/Jyypc56ww1;1
@Albiol_XG @Albert_Rivera Ondia! Aquesta legislatura potser ens divertirem i tot !;1
@Albiol_XG @Albert_Rivera 😂😂😂;1
@Albiol_XG @Albert_Rivera No pierda la esperanza, si aparece algun corrupto que no quiere dimitir lo envian al grupo mixto. Seguro se entienden.;1
@Albiol_XG @Albert_Rivera Albiol en su etapa universitaria...-Oye profe mire, yo se que he sacado un 4 pero si pudiera usted enrollarse y ponerme un 5... 😎😎- Hombre pero tendría usted que haber estudiado Xavi...- Pero si yo no he estudiado en la vida.A mi me daban dinero para comprarlo a usted.😂😂😂;1
@Albiol_XG @Albert_Rivera Rastreando escaños, jajajaja, no te da verguenza?;1
"@Albiol_XG @Albert_Rivera Parafraseando a Aixa: ""Llora en los depachos, lo que no has tenido huevos a ganar en las urnas"". Lo que tenéis que hacer es desaparecer bajo vuestra corrupción y dejar el espacio de centro derecha a Ciudadanos.";1
@Albiol_XG @Albert_Rivera Ay que me parto de risa....ni entre ells s’entenen.;1
@Albiol_XG @Albert_Rivera Ja,ja,ja,ja,ja,ja,ja,cuánta envidia hay en los comentarios respondiendo a Xavier García Albiol,ja,ja,ja,ja,;1
@Albiol_XG @Albert_Rivera Una limosnita por favor!!;1
@Albiol_XG @Albert_Rivera Una mica de la vostre medicina.;1
@Albiol_XG @Albert_Rivera Pur favuuur,siniora, deme grupo propio para mis ninios;1
@Albiol_XG @Albert_Rivera  https://t.co/qzgu7YNrbr;1
@Albiol_XG @Albert_Rivera No son sus subditos,y no venga con chantaje emocional que no funciona. Tanto su partido como el psoe son los culpables de la dejadez y por tanto del aumento del independentismo .Ahora,gracias a Ciudadanos se está denunciando lo que ustedes han callado...;1
@Albiol_XG @Albert_Rivera Pues haber trabajado mejor para tener los votos requiridos... los catalanes que han votado a Cs no merecen que se “pierdan” sus votos, buena decisión Albert.;1
@Albiol_XG @Albert_Rivera Haberlo pensado mejor antes de perder estrepitosamente las elecciones convocadas por su propio partido...;1
@Albiol_XG @Albert_Rivera Xavier, tu partido es culpable de la situación que tienes en el parlamento, si se hubiera actuado antes defendiendo España y no con el sucedaneo del 155, otro gallo os cantaria. Sois complices de los separatistas;1
@Albiol_XG @Albert_Rivera Que maco veure això. Tant enamorats que semblaven...;1
@Albiol_XG @Albert_Rivera usted tiene lo que la ciudadania le ha dado,grupo mixto,dejen de corruptelas politicas;1
@Albiol_XG @Albert_Rivera Mas vale pedir que robar.Club Rivera, dame argo.;1
@Albiol_XG @Albert_Rivera Has d estar molt desesperat per plantejar aixo a ciudatan's!;1
@Albiol_XG @Albert_Rivera No se entera Riverita, o no quiere enterarse;1
@Albiol_XG @Albert_Rivera  https://t.co/yIdVu30XET;1
@Albiol_XG @Albert_Rivera Está claro que este Albert es un veleta. Va a hacer mucho daño. Por lo pronto aquí en CLM tenemos socialismo+POdemitas por los votos tirados a este Albert;1
@Albiol_XG @Albert_Rivera Señor? García Albiol, que no, que no es eso, lo que ustedes no tienen son suficientes votos para tener nada. Les ha echado y no lo han hecho ni los independentistas ni los unionistas. Les han echado sus propios votantes hartos de ustedes.;1
@Albiol_XG @Albert_Rivera Pelea, pelea! https://t.co/7hRhLmb5Q4;1
@Albiol_XG @Albert_Rivera El PP pidiendo limosna en Cataluña, tan chulos que eran antes del 21D.;1
@Albiol_XG @Albert_Rivera Es lo que pasa cuando la ciudadania no os vota... pensar porque puede ser... que razones no faltan¡¡¡;1
@Albiol_XG @Albert_Rivera Sr. Albiol si se hubiera puesto usted igual de flamenco con los socialdemócratas de su partido que han hecho que el PP en Cataluña fuera residual a lo mejor las cosas hubieran cambiado...;1
@Albiol_XG @Albert_Rivera Podéis quedar mañana a las 12 en la puerta del parlament para resolver vuestras diferencias como hombres de bien;1
@Albiol_XG @Albert_Rivera Tomemos asiento para ver la pelea Rivera con 35 y Albiol con 4?;1
@Albiol_XG @Albert_Rivera Albiol fácil la conclusión Si va apoyar un subgrupoTe esta diciendo tontoQue no te dejara un diputadoPara formar grupoEspero lo entendierasq yo vote al PPCon gente como tuTendría q replantearme lo pero como no votare a Vox o C,S dejo de plantearme lo esto lo entenderás;1
@Albiol_XG @Albert_Rivera Estáis con el agua al cuello... Qué mal rato estáis pasando;1
@Albiol_XG HOY NO VAS A IR A COMPRAR EL 00155 PARA MONTAR EL CIRCO UN POCO COMO HACIAS EN LAS ELECCIONES O MEJOR COMPRA EL 00004,QUE SON LOS 4 ESCAÑOS RIDICULOS QUE SACASTES,PERO QUIEN PUEDE VOTAR A SEMEJANTE PERSONA COMO TU?;1
@Albiol_XG @Albert_Rivera ¿”Grupo parlamentario” con 4 diputados que teneis? ¿No será “mucho” pedir... ? 😂😂😂¡Menos intereses personales y más arrimar el hombro al lado del vencedor!. Eso deberíais hacer. Y con humildad, que estáis como para exigir nada con semejante resultado electoral,;1
@Albiol_XG @Albert_Rivera Ni un duro jaja, ciudadanos us enviara a l atur aquí,i alla;1
@Albiol_XG @Albert_Rivera Dios los cría ...;1
@Albiol_XG Genial, anda y que os den.Unos por joder todos estos años y otros por mirar a otro lado...;1
"@Albiol_XG @Albert_Rivera JAJAJAJAJAJAJ quizás ahora puedes cambiar ""limpiando Badalona"" por ""limpiando el culo de ciudadanos"".";1
@Albiol_XG @Albert_Rivera Uiiiiiiii se masca la tragedia....😂😱🤭🤯🤥🤦🏽‍♂️🤡;1
@Albiol_XG @Albert_Rivera Jode eh jajaja;1
@ALevySoler @MartaGimeArcusa El arte es libre!!!;-1
"@ALevySoler Haberlo ganado en las urnas...es patético pedir un diputado, aunque es más honrado que robarlo...recuerdos los tránsfugas del ""Tamayazo"" en Madrid...más patético aún.";-1
@ALevySoler ¿Quién dice que CIUDADANOS SEA CONSTITUCIONALISTA?Puro TEATRO, son más falsos que las MONEDAS DE DOS CARAS;-1
@ALevySoler Andrea Qué???Esta era de la Cup o el PP?Casi no se la reconoce Sin el chicle en la boca😂😂😂😂😂 https://t.co/0MUbU0HbGO;-1
@ALevySoler Quieren conseguir con tretas lo que no obtuvieron en las urnas.;-1
@ALevySoler @AnaAlos Sois los menos indicados para hablar de generosidad. De acuerdo que pagáis justos por pecadores, pero sois los menos indicados como grupo. Sed elegantes, al menos, en la derrota;-1
@ALevySoler Jajaja ir cambiando de barco, es un consejo. El partido está abocado a desaparecer por corrupción. Ahora pedís un escaño, luego cobijo y un sueldo.;-1
@ALevySoler Claro, la misma generosidad de la que hacéis gala vosotros!!!!;-1
@ALevySoler Para lo que va a durar la muñequita Arrimadas más vale que el PP se rearme frente a unas nuevas elecciones en Cataluña en Mayo después de que a C’s se le ha visto el plumero;-1
@ALevySoler eso está bien señora. Pero lo lógico sería dejar de sacudirles. Pedir el favor y darles de leches en los medios no es coherente;-1
@ALevySoler Luego dicen que los que están enfrentados entre sí son los indepes... 🙄;-1
@ALevySoler Lo que nadie entiende es que tú seas diputada, JAJAJA. Besos.;-1
@ALevySoler Estáis con el agua al cuello...;-1
@ALevySoler No puede su partido entender que cueste apoyar a un partido que demostrado se financió ilegalmente varias elecciones??Que si son muleta del mismo sería aprobar esta circunstancia?No se les ocurre que no les votaron por esto y por no saber negociar con nacionalistas?;-1
@ALevySoler Tú hablando de generosidad es como ver al tío gilito dejando propina. Ahora vas y te tomas otro cafelito con los golpistas y les pides el escaño que os falta por ir de sobrados.;-1
@ALevySoler @PPopular Yo apoyo al PP. Los constitucionalistas tenemos y debemos estar unidos.;-1
@ALevySoler Que nadie os quiere en el parlament jajaj que no os dais cuenta.😝😝;-1
"@ALevySoler No llores como mujer lo que no supiste defender como hombre....."" Es de la madre de Boabdil. Pero puedes hacer una analogía";-1
@ALevySoler Algún tabarnes afincado en Madrid os puede prestar algún voto;-1
@ALevySoler pide en esta legislatura “normalidad y no volver a las divisiones” https://t.co/jDhATF7PcG;-1
@ALevySoler ¿Y por qué no se integran los cuatro en Cs y matamos dos pájaros de un tiro?🤷🏼‍♂️. Es lo que tiene cuando Rajoy y compañía dicen que el principal problema del PP es Cs, con toda la escoria que tiene encima. Desaparezcan, por favor 🙏;-1
@ALevySoler @PPopular Y que os cedan un diputado no es táctica partidista?;-1
@ALevySoler ¿Por qué le iba a importar el bloque constitucionalista si no hizo otra cosa en campaña que decir que votar al @PPopular era tirar el voto a la basura?, son unos insensatos.;-1
@ALevySoler Ja portes xiclets?;-1
@ALevySoler @marinin_monroe No estoy de acuerdo, prestar diputados es un fraude de ley, mala praxis que el PP ha cometido otras veces con CIU para que tuviera grupo parlamentario propio, es decir, más dinero de todos, más tiempo de palabra. Los grupos parlamentarios se ganan en las urnas, no en despachos.;-1
"@ALevySoler El ""bloque constitucionalista"" ya viene debilitado de serie, pero claro, si no sabes sumar cuesta de entender.";-1
@ALevySoler Donde las dan las toman;-1
@ALevySoler Así es;-1
@ALevySoler @PPCatalunya Eres igual de serpiente que Inés!!!;-1
@ALevySoler Es lo que hay https://t.co/AOtCD7UFN9;-1
@ALevySoler El lastre de la corrupción os está pasando factura. Algo lógico y de lo que ya estamos cansados porque siempre pagamos los platos rotos los mismos;-1
@ALevySoler Eso es lo que uds.parece que han hecho en Catalunya y, desgraciadamente, no les ha ido bien.A nivel nacional estan atacando al enemigo equivocado.Júntense de una ve y enseñen al resto lo que es una derecha unida.;-1
@ALevySoler Andrea Levy vs Inés Arrimadas ¡Qué duelo!;-1
@ALevySoler Ajo y Agua y a pedir y negociar turno de palabra en el grupo mixto con la CUP y a ver como gestionareis la deuda de la mala campaña que habeis hecho. Como me voy a divertir. https://t.co/QdAflbYXZI;-1
@ALevySoler @PPopular Ahora no toca tácticas partidistas pero cuando os habéis dedicado a echar mierda sobre ellos durante toda la campaña y a decir que Arrimadas se tendría que presentar a la toma de investidura sabiendo que no tiene apoyos suficientes, ahí sí que tocaba las tácticas,verdad??;-1
@ALevySoler És el que teniu els egoistes... que mai us poseu d'acord 😂😂😂😛;-1
@ALevySoler @PPopular Y también que os quedáis sin una parte de las subvenciones. No cambia nada q lo tengan ciudadanos o vosotros.;-1
@ALevySoler ¿La CUP no obtendría grupo propio  al quedarse el Grupo Mixto para ellos solos?;-1
@ALevySoler @PPopular Dedicaros a poner en marcha mecanismos y leyes para mantener el estado de bienestar que os lo queréis cargar para luego hacer negocio poneos a trabajar que estamos hasta la polla de nacionalistas catalanes y españoles;-1
"@ALevySoler @PPopular Ánimos Andrea.C's está aprovechando su momento.Pero ni tienen un proyecto político real, maduro y efectivo;ni son de fiar.Por favor, parad a los golpistas, 155 de verdad (estamos en 0,0155). Y cuando vayamos a 2as elecciones, a ver quién suplica a quién.Aplicad toneladas d LEY!";-1
@ALevySoler Ya os lo dijeron, el problema para vosotros no era podemos...son los de ciudadanos y ya no os lo arregla ni la virgen de Fátima;-1
@ALevySoler No pretendas q se os vote y luego no subir las pensiones y si el dinero destinado a los medios golpistas catalanes,nunca mais;-1
@ALevySoler No queráis jugar a esta guerra sucia con ciudadanos ya que ellos no son vuestro enemigo. Si no lo entendéis tenéis un problema;-1
@ALevySoler Con grupo mixto, no hay paraíso. Lo que pasa no es que haya menos mecanismos, sino que os baila 1M€. #crudaRealidad;-1
@ALevySoler Que cara mas dura PPSOE : ILEGALIZARLOS POR SU CORRUPCIÓN DENTRO DE ELOS https://t.co/TsV519QRs5;-1
"@ALevySoler @PPCatalunya Ese bloque del que Usted habla se debio constituir despues del 8-O en aquella manifestaciòn de constitucionalistas que ahora vemos era pantalla, el 21-D hubiera sido de triunfo total frente a los sepaRatas, ""le dijo la sarten al cazo""asi les va, asi nos va ignorados x ustedes🤣👎";-1
@ALevySoler ¡Al grupo mixto!Venga, disfruten de lo votado.;-1
@ALevySoler ¿Eso lo pensabais tmb cuando pactabais con los Pujol, o solo ahora, xq no hay más cojones?¿Mariano hayer criticaba a ciudadanos x no haber gobernado apostando todo al bipartidismo, no?;-1
@ALevySoler Llora un poquito mas...;-1
@ALevySoler En una situación extraordinaria como esta, solo cabe la generosidad. A veces, para construir sociedad, hay que dejar a un lado las propias siglas;-1
@ALevySoler @PPopular Encima se ríen de vosotros, espabilad de una vez;-1
@ALevySoler @Letras_Libres Es meterse en el PP y cualquier joven envejece mentalmente hasta los cincuenta años.;-1
@JuanMilian hola com estas?;1
@santirodriguez : Correa confiesa y confirma 3% mordida PP , venga xato que siempre puedes decir que lo de CDC era un 4%. Tu tienes CARADURA para esto y mas. A por ellos ohe,;1
@santirodriguez https://t.co/7AMKkVsZcK;1
"@santirodriguez (PP): “El 3% ha deixat de ser un mite"": https://t.co/vSHjzCKWrrEfectivament, ja va quedar demostrat que el @PPopular era finançat a través del 'sistema Gürtel' amb el 3 ó 4% per a sobornar càrrecs!https://t.co/WRtdspInZ0";1
@fsancos El LLANGOSTES....;1
@fsancos Quizá ha llegado el momento :) https://t.co/i6zRMt4KTU;1
@sergio_stamaria @LaVanguardia 😂😂😂😂😂😂 todo cuadra;1
@sergio_stamaria @LaVanguardia Con los maleducados hay que ser inflexible;1
@sergio_stamaria Por supuesto. Un poco de humor no viene mal.😉;1
@sergio_stamaria libertas perfundet omnia luce;1
@mxandri73 @KRLS Que me dejen claro aquellos que ostentan el poder si las leyes sean de cumplir o se pueden vulnerar, a ver si soy el único tonto que las cumple.Lo que es justo o injusto se ha decidir entre todos, una vez que se decida se ha de respetar. Esto no es un juego de poder y estrategias;-1
"@mxandri73 @KRLS Cuando un Gobierno dice mis leyes son sagradas y las de los demás gobiernos serán pisoteadas, se llaman ""Gobiernos autoritarios"". Es hora del diálogo, de volver a la legalidad y enterrar los odios y resucitar la paz. Es hora de ponerse a trabajar,basta de jugar esto es muy serio";-1
@mxandri73 @danteperezberen Encara no has digerit la patacada de les eleccions, no??;-1
@albertbotran @ElTemps_cat Gràcies Albert per la feina feta;1
@albertbotran @cupnacional Bona feina;1
@albertbotran @cupnacional Toni Lecha!! sempre present!! Referencia maxima!! Sort!!!;1
@albertbotran @cupnacional Vividora! ara si... al Carrer es lluita millor per el poble;1
@albertbotran @cupnacional Moltes gràcies a tu Albert;1
@albertbotran @cupnacional ✊seguim!✊;1
@albertbotran @cupnacional Gràcies per la feina feta, Albert!;1
@albertbotran @cupnacional Un plaer haver pogut treballar puntualment amb tu. Seguim! Sort!;1
@albertbotran @cupnacional Gràcies, Albert!✊;1
@albertbotran @cupnacional és teva, la Rimowa???;1
@albertbotran @cupnacional Moltes gràcies per la teva feina!!!! Molt agraïts per tota la que faràs!!;1
@albertbotran @cupnacional Sort, Albert Putran!;1
@albertbotran @cupnacional Gràcies;1
@albertbotran @cupnacional Gràcies per la feina feta Albert! #Seguim;1
@albertbotran @cupnacional Gràcies! I q bonic haver treballat amb el record d'en Toni Lecha tant aprop!;1
@albertbotran @cupnacional Gràcies!! ✊🏼;1
@albertbotran @cupnacional Gràcies, Albert.;1
@albertbotran @cupnacional Habéis hecho tan buen trabajo que habéis dejado a Rajoy al mando. Acojonante.;1
@albertbotran @cupnacional Bona feina guerrer! Segueix actiu no hem guanyat encara la batalla!!!;1
@albertbotran @cupnacional Mercès a totes per la tasca feta...molta llum.... https://t.co/otfcZ5D3qJ;1
@albertbotran @cupnacional Gràcies Albert;1
@albertbotran @cupnacional Gràcies per tant Albert i mil gracies per aquest moment inoblidable https://t.co/h1mluCB5iw;1
"@albertbotran @cupnacional Gràcies bonic.💃(no he trobat la sevillana ;) )";1
@albertbotran @cupnacional Gràcies, gràcies i gràcies, Albert Botran !!! Ara carrer, carrer i carrer i sempre, sempre #DEMPEUS #PerlaRepública #SensePor;1
@albertbotran @cupnacional Moltes gràcies per tanta dignitat! ✊;1
@albertbotran @cupnacional 😢necessitem a més gent com tu!;1
@albertbotran @cupnacional Moltes gràcies!!!;1
@albertbotran @cupnacional Gràcies a tu Albert, per tota la feina feta i la dedicació. Continuem !!!!;1
@albertbotran @cupnacional Gràcies Albert.;1
@albertbotran @cupnacional Continuem!! ✊🏻✊🏻✊🏻;1
@albertbotran @cupnacional Gràcies Albert!! Sense tu, tampoc hagués estat possible;1
@albertbotran @cupnacional Milions de gràcies per l'enorme tasca d'aquests dos anys! L'orgull és nostre! Una abraçada! 😘✊;1
"@albertbotran @cupnacional Mucho apoyo desde Andalucía, señor Albert Botran.Mucho apoyo ;)";1
@albertbotran @cupnacional Gràcies a tu!! Queda't ben aprop que et necessitem!!💜;1
@albertbotran @cupnacional Gràcies a tu!;1
@albertbotran @cupnacional Sou molt grans!!! CUP;1
@albertbotran @cupnacional Gràcies a tu per la feina!!!;1
@albertbotran @cupnacional Gracies a vosaltres per la feina feta;1
@albertbotran @cupnacional Molt bona feina, Albert. Gràcies!;1
@albertbotran Cuatro siglos después estamos en la misma situación, prácticamente. Si unimos fuerzas,  será más fácil para nuestros pueblos. Adelante. Gracias por haber defendido Andalucía en el Parlamento. Viva Cataluña Libre. Visca Andalucía Lliure.;1
@albertbotran @cupnacional Siempre te estaremos agradecidos por ver defendido nuestra bandera frente al retrógrado de Albiol, esa imagen quedará grabada en la retina de muchos Andaluces, un abrazo y suerte en tu nueva andadura compañero;1
@albertbotran @cupnacional Gràcies per la teva feina!;1
@albertbotran @cupnacional Imprescindible!;1
@albertbotran @cupnacional Gràcies Alvert, seguim!;1
@albertbotran @cupnacional Mil gràcies Albert!;1
@albertbotran @cupnacional Gràcies per la feina;1
@albertbotran @cupnacional Et trobarem a faltar, una abraçada;1
@albertbotran @cupnacional Els teus companys i tu no marxeu gaire lluny, si's plau.;1
@albertbotran @cupnacional Que bueno eres, Botran. Levantaste el nivel del Parlament como muchos de tus compañeros;1
@albertbotran @cupnacional Gràcies a vosaltres;1
@albertbotran @cupnacional Dicen que en noches de luna llena puede oírse aullar al García-Albiol aún dolido por ese ZASCA antológico que firmaste en su granítica cara. Quizás sea un rumor, pero en mi despacho, a modo de póster, tengo los registros sísmicos que recogieron ese día en Australia.;1
@albertbotran @cupnacional Moltes gràcies Albert!!!!;1
@albertbotran @cupnacional Gràcies per la teva feina! ♥️;1
"@albertbotran @cupnacional Yo siempre te agradeceré que le quitases a Albiol nuestra bandera y nuestro nombre, andaluces, de la boca. Por esa imagen de verdadera simpatía, por ese recuerdo para Blas Infante y el ""viva Andalucía libre"" y por esa defensa: GRACIAS";1
@albertbotran @cupnacional A per més coses Albert, com sempre!!!;1
@albertbotran @cupnacional Gracias a tu Albert 💛;1
@albertbotran @cupnacional Bona feina Albert!👏👏👏👏;1
@albertbotran @ElTemps_cat Totalment d'acord amb la teva opinió;1
@yeyaboya Al teu costat, sempre!;-1
@yeyaboya 😂😂😂😂 han sido 9 abstenciones!!!!! Primer día en el parlament y no se entera 😂😂😂😂 estos de la CUP y sus dificultades para desarrollar una tarea... trabajar;-1
@yeyaboya Ha habido 9 abstenciones, no 8.Las 8 de los Comuns y una de algún otro partido (PP, PSC o Cs) por equivocación...El empate se deshace a favor del partido más votado (en este caso Cs).;-1
@yeyaboya I els vots de la CUP?;-1
@yeyaboya Força Mireia que teniu molta feina... https://t.co/MaDVSBlIaF;-1
@yeyaboya Claro, claro. Y si además restas los votos delegados que no están permitidos, ¿cuantos te salen a favor y en contra? Detesto a C´s pero más detesto la mentira.;-1
@yeyaboya @CarodRoviraJLl Es gira feina Mireia;-1
@yeyaboya Blocking in 3, 2, 1...;-1
@yeyaboya @joansanzb no que la Ines suma diferent.56+8=66matematica pura;-1
@yeyaboya helloooooo! https://t.co/ebobJBbzFf;-1
@yeyaboya 3, 2, 1... ZAS! https://t.co/rVoJvaIiHh;-1
@yeyaboya Ha habido una abstención más por equivocación:9 abstenciones (8 de los Comuns) y uno de algún otro partido (PP, PSC o Cs) por equivocación...;-1
@yeyaboya KWEEEN;-1
@yeyaboya I crec q ha sigut el PP qui ha votat en blanc. Hahahah. Es treuràn els ulls.;-1
@yeyaboya Uhiiii demanes impossibles;-1
@yeyaboya 😂😂😂😂😂😂😂😂😂😂😂;-1
Waiting for trolls en 3, 2, 1 😏;-1
@yeyaboya Deixarien de ser ells!;-1
@yeyaboya De;-1
@yeyaboya @paysol49  https://t.co/AsqDKlPbs2;-1
@yeyaboya @rogertorrent Doncs esperat el que falta per veure........;-1
@yeyaboya quin poca vergonya!!!!!;-1
@yeyaboya @rogertorrent Todo a su tiempo...paciencia. Visca la República!;-1
@yeyaboya @rogertorrent Posis a treballar que ja NO és diputada. On l'han col.locat? Aigües de Banyoles? 😂;-1
@yeyaboya Molt lleig!!!;-1
@yeyaboya @rogertorrent quant de rencor es nota des del discurs del teu fracàs electoral a lleida #21D #Parlament https://t.co/jHreb0yBE2;-1
@yeyaboya @rogertorrent Visca la autonomia catalana.........;-1
@yeyaboya @rogertorrent al qual;-1
"@yeyaboya @rogertorrent De moment discurs ""autonomista"",deu ser per a no emprenyar la béstia";-1
@yeyaboya @rogertorrent Entre línies, Mireia;-1
@yeyaboya @rogertorrent Mireia el que esta clar que si no ens posem perdrem la Republica. Nosaltres sempre dempeus ✊🏻✊🏻✊🏻✊🏻✊🏻;-1
@yeyaboya @rogertorrent No siguis tan dura.;-1
@yeyaboya @rogertorrent Anirà bé Mireia, a mi em sap molt de greu, que no hi siguis tu. Una abraçada;-1
@yeyaboya @rogertorrent A capellanejat una mica;-1
"@yeyaboya Tard. Mala sort!(Fora que proposis l'any. ""2075"", va bé?";-1
@yeyaboya Vine a Tabarnia;-1
@yeyaboya Som- hi;-1
@yeyaboya Pues ya sabe, declárese en rebeldía y coja las armas como los asesinos del EI.;-1
@yeyaboya Tienes que hacer como vuestro idolatrado Franco. No os metais en política. Donde este vuestra palabra y hechos que se quite el resto.;-1
@yeyaboya Claro, por ejemplo, El candidato a la presidencia tiene que estar presente en la investidura.;-1
@yeyaboya Joder. Cuánto revolucionario de salón en este hilo.;-1
@yeyaboya ¿Y de paellas insumisas te cansas o no?;-1
@yeyaboya @CarodRoviraJLl Lee algo más que lo que citas. Aún sin estar del todi de acuerdo os da unas cuantas lecciones....;-1
@yeyaboya @CarodRoviraJLl La vanguardia iluminada que vendrá a salvar a las clases populares. No te j...e.;-1
"@yeyaboya @madaeslava Claro, ello ""solamente"" son los letrados del parlament... ¿Cómo se atreven a hablar de leyes y reglamentos? Sin ley no hay nada. Un día te viene uno y te da un palo en la cabeza y luego ¿Dónde vas? a los letrados que has estado ignorando e insultando? #Tabarnia es la solución";-1
@yeyaboya Ja has pres possesió del teu escó per Lleida?;-1
@yeyaboya I jo ja fa temps q estic cansada d tu  dls teus compis i del vostre putu mambu;-1
@yeyaboya Tela!!;-1
@yeyaboya @joan2neu Jo el feia director d’aigües d’Illa Fantasia.😈;-1
@yeyaboya Empiezo a estar cansando de parar en los semáforos rojos, de pagar impuestos, de q diagnostiquen médicos y enseñen maestros. Señora se llama respeto a acuerdos, leyes y competencias profesionales. Todo imprescindible para vivir en sociedad;-1
@yeyaboya I també de cursos de ganxet als CDR. Som-hi! 1 d'octubre. República.;-1
@yeyaboya @mkserra Que nivelazo, que pensamiento tan profundo....a tomar por culo las leyes ,los jueces y las normas,mañana voy al banco y les digo que ya estoy harto de la hipoteca;-1
@yeyaboya @mkserra Jo també!;-1
@yeyaboya A veure, repeteix amb mi: L’ Etat c’est moi. O sigui: L’estat sóc jo o visca l’arbitrarietat.;-1
@yeyaboya República del 3% para ‘iletrados’ cansados de letrados.;-1
@AnnaGaSabate fuera fascista!!!;-1
@AnnaGaSabate POWER!https://t.co/m4XJTNEyIV;-1
@AnnaGaSabate @yeyaboya amb vosaltres sempre. No ens aturaran mai.Una abraçada infinita.;-1
@AnnaGaSabate Bo de debò https://t.co/DpLOEPgF3L;-1
@AnnaGaSabate ayer fue el PSUC el norte de las organizaciones obreras estatales. Hoy, gracias a ti y a personas como tú, lo es la CUP. Dempeus sempre, también en la Andalucía profunda.;-1
@carlesral Si quieres erradicar esa corrupción de partidos indepes sólo tienes que apoyar creación de #Tabarnia;1
@carlesral Si pides eso no puedes apoyar al govern cesado porque ellos son los culpables de este ultraje.;1
@carlesral Alucinante !;1
@carlesral CDC es igual a PDeCAT por si no se habia enterado.;1
@carlesral Y no digo más, bueno si, mamarracho. https://t.co/laqxxUlL4O;1
@carlesral Es convegencia culpable... usted que noticias mira? Y quieres que Pelomocho sea presidente? Vas mal chaval, muy mal. Saludos.;1
@carlesral El ser humano es corrompible. Sólo las leyes y su vigilancia pueden hacer algo, y aún así seguirá habiendo corruptos. No hay utopía;1
@carlesral Artur Mas, el régimen con el que te abrazas, cínico.;1
@carlesral Entonces investid a Junqueras en lugar de a Puigdemont. Sustentando a la derecha corrupta acabaréis mal;1
@carlesral Ya... pero a quien vais a investir como President? Al heredero del #CasPalau... #TabarniaisnotCatalonia #Tabarnia #freedomfortabarnia;1
@carlesral Y tb 2 huevos duros!;1
@carlesral  https://t.co/teYzuhuxvo;1
@carlesral Mucha cara y poca vergüenza tienes! HIPÓCRITA$ DEMAGOGO$ SINVERGÜENZA$ ! 😠 https://t.co/oSQu7F4eTp;1
@carlesral Que no us assabenteu ara de que són corruptes?Sou uns comediants!;1
@carlesral Mentecato.;1
@carlesral La erradicais pactando con cdc?;1
@carlesral La #Republica estará poblada por seres de otro planeta.;1
@carlesral RègimDel78? Pero en qué dimensión sideral vives? El único Régimen Nacionalcatalanista que ha saqueado el cortijo catalán ha sido el Pujolismo. Como os gusta jugar a confundir, colega;1
@carlesral ¿A quien habéis investido vosotros?. Se os ve el plumerillo Carles.;1
